"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","response to chemical","GO:0042221","false","1.7122717780641116e-9","8.766427301372746","2553","792","224","14387","ENSG00000001617,ENSG00000003137,ENSG00000006016,ENSG00000006071,ENSG00000006534,ENSG00000007171,ENSG00000008394,ENSG00000010671,ENSG00000012223,ENSG00000019991,ENSG00000021826,ENSG00000023445,ENSG00000041982,ENSG00000042286,ENSG00000048540,ENSG00000054598,ENSG00000056558,ENSG00000064300,ENSG00000064989,ENSG00000066468,ENSG00000067182,ENSG00000069431,ENSG00000071967,ENSG00000073756,ENSG00000074966,ENSG00000075213,ENSG00000075651,ENSG00000077092,ENSG00000077238,ENSG00000078401,ENSG00000081041,ENSG00000083454,ENSG00000086506,ENSG00000091592,ENSG00000091704,ENSG00000092421,ENSG00000095303,ENSG00000095596,ENSG00000100985,ENSG00000101292,ENSG00000102265,ENSG00000102996,ENSG00000103490,ENSG00000103546,ENSG00000103569,ENSG00000104332,ENSG00000104826,ENSG00000105329,ENSG00000105464,ENSG00000106538,ENSG00000106991,ENSG00000108688,ENSG00000108691,ENSG00000108700,ENSG00000108821,ENSG00000110169,ENSG00000110195,ENSG00000110492,ENSG00000110719,ENSG00000111199,ENSG00000112038,ENSG00000112164,ENSG00000113739,ENSG00000114200,ENSG00000114251,ENSG00000115353,ENSG00000115461,ENSG00000115468,ENSG00000116678,ENSG00000117318,ENSG00000117525,ENSG00000118503,ENSG00000119411,ENSG00000119508,ENSG00000119699,ENSG00000120659,ENSG00000121966,ENSG00000122679,ENSG00000123610,ENSG00000125384,ENSG00000125538,ENSG00000125848,ENSG00000126562,ENSG00000126778,ENSG00000128052,ENSG00000128340,ENSG00000129159,ENSG00000129422,ENSG00000130164,ENSG00000130203,ENSG00000130303,ENSG00000130529,ENSG00000130649,ENSG00000130700,ENSG00000130707,ENSG00000131459,ENSG00000132164,ENSG00000132170,ENSG00000132256,ENSG00000132386,ENSG00000134013,ENSG00000135902,ENSG00000136160,ENSG00000136546,ENSG00000136997,ENSG00000137077,ENSG00000137463,ENSG00000137491,ENSG00000137693,ENSG00000138795,ENSG00000139117,ENSG00000139352,ENSG00000139549,ENSG00000140279,ENSG00000140285,ENSG00000140795,ENSG00000142089,ENSG00000143772,ENSG00000143816,ENSG00000143839,ENSG00000144476,ENSG00000145103,ENSG00000145623,ENSG00000147065,ENSG00000147869,ENSG00000148053,ENSG00000148908,ENSG00000149212,ENSG00000150457,ENSG00000150594,ENSG00000150907,ENSG00000151615,ENSG00000151790,ENSG00000152661,ENSG00000152894,ENSG00000153993,ENSG00000154928,ENSG00000155897,ENSG00000157404,ENSG00000158014,ENSG00000158022,ENSG00000158270,ENSG00000159674,ENSG00000160013,ENSG00000160179,ENSG00000161681,ENSG00000162344,ENSG00000162496,ENSG00000162670,ENSG00000163273,ENSG00000163359,ENSG00000163377,ENSG00000163394,ENSG00000163513,ENSG00000164082,ENSG00000164294,ENSG00000164326,ENSG00000164342,ENSG00000164509,ENSG00000164692,ENSG00000165140,ENSG00000165197,ENSG00000165646,ENSG00000166206,ENSG00000166862,ENSG00000166923,ENSG00000167588,ENSG00000168539,ENSG00000168542,ENSG00000168671,ENSG00000169245,ENSG00000169248,ENSG00000169429,ENSG00000169860,ENSG00000169871,ENSG00000170775,ENSG00000171303,ENSG00000171631,ENSG00000172247,ENSG00000172572,ENSG00000173376,ENSG00000173662,ENSG00000174672,ENSG00000175505,ENSG00000176884,ENSG00000179954,ENSG00000180720,ENSG00000180772,ENSG00000180875,ENSG00000181019,ENSG00000181072,ENSG00000182195,ENSG00000182871,ENSG00000183779,ENSG00000185201,ENSG00000185291,ENSG00000185345,ENSG00000185551,ENSG00000185650,ENSG00000186827,ENSG00000186838,ENSG00000187486,ENSG00000188282,ENSG00000196154,ENSG00000196502,ENSG00000196549,ENSG00000196664,ENSG00000197712,ENSG00000197971,ENSG00000198121,ENSG00000198125,ENSG00000198626,ENSG00000198797,ENSG00000198835,ENSG00000198959,ENSG00000198963,ENSG00000221866,ENSG00000224389,ENSG00000232810,ENSG00000240583,ENSG00000250366,ENSG00000266524,ENSG00000271447,ENSG00000271503"
"GO:BP","response to stimulus","GO:0050896","false","2.8413477226415993e-9","8.546475614294103","6290","792","448","14387","ENSG00000000971,ENSG00000001617,ENSG00000002746,ENSG00000003137,ENSG00000006016,ENSG00000006071,ENSG00000006534,ENSG00000007171,ENSG00000008118,ENSG00000008394,ENSG00000009694,ENSG00000010671,ENSG00000011465,ENSG00000012223,ENSG00000013364,ENSG00000013588,ENSG00000014257,ENSG00000018408,ENSG00000019991,ENSG00000021300,ENSG00000021645,ENSG00000021826,ENSG00000023445,ENSG00000041982,ENSG00000042286,ENSG00000048540,ENSG00000049323,ENSG00000053108,ENSG00000054598,ENSG00000056558,ENSG00000064300,ENSG00000064666,ENSG00000064989,ENSG00000066468,ENSG00000067182,ENSG00000068079,ENSG00000069431,ENSG00000070404,ENSG00000070540,ENSG00000070601,ENSG00000071967,ENSG00000073331,ENSG00000073756,ENSG00000074771,ENSG00000074966,ENSG00000075213,ENSG00000075275,ENSG00000075651,ENSG00000076944,ENSG00000077092,ENSG00000077238,ENSG00000078098,ENSG00000078401,ENSG00000078579,ENSG00000079841,ENSG00000081041,ENSG00000083454,ENSG00000085276,ENSG00000086506,ENSG00000086717,ENSG00000090932,ENSG00000091409,ENSG00000091592,ENSG00000091704,ENSG00000091986,ENSG00000092421,ENSG00000095303,ENSG00000095596,ENSG00000100302,ENSG00000100504,ENSG00000100985,ENSG00000101000,ENSG00000101282,ENSG00000101292,ENSG00000101489,ENSG00000101955,ENSG00000102048,ENSG00000102265,ENSG00000102996,ENSG00000103154,ENSG00000103449,ENSG00000103490,ENSG00000103546,ENSG00000103569,ENSG00000104213,ENSG00000104327,ENSG00000104332,ENSG00000104518,ENSG00000104826,ENSG00000104951,ENSG00000105329,ENSG00000105464,ENSG00000105880,ENSG00000106538,ENSG00000106991,ENSG00000108688,ENSG00000108691,ENSG00000108700,ENSG00000108771,ENSG00000108821,ENSG00000109956,ENSG00000110169,ENSG00000110195,ENSG00000110492,ENSG00000110719,ENSG00000111087,ENSG00000111199,ENSG00000111249,ENSG00000111348,ENSG00000112038,ENSG00000112164,ENSG00000112183,ENSG00000112530,ENSG00000112541,ENSG00000113739,ENSG00000113763,ENSG00000114200,ENSG00000114251,ENSG00000114805,ENSG00000115252,ENSG00000115353,ENSG00000115414,ENSG00000115461,ENSG00000115468,ENSG00000115738,ENSG00000115896,ENSG00000116183,ENSG00000116299,ENSG00000116678,ENSG00000117318,ENSG00000117525,ENSG00000118292,ENSG00000118503,ENSG00000119283,ENSG00000119411,ENSG00000119508,ENSG00000119655,ENSG00000119699,ENSG00000120332,ENSG00000120645,ENSG00000120659,ENSG00000120885,ENSG00000121966,ENSG00000122679,ENSG00000123146,ENSG00000123609,ENSG00000123610,ENSG00000123892,ENSG00000125355,ENSG00000125384,ENSG00000125538,ENSG00000125730,ENSG00000125848,ENSG00000125968,ENSG00000126458,ENSG00000126562,ENSG00000126778,ENSG00000127418,ENSG00000128052,ENSG00000128340,ENSG00000128849,ENSG00000129159,ENSG00000129422,ENSG00000129993,ENSG00000130164,ENSG00000130203,ENSG00000130303,ENSG00000130529,ENSG00000130635,ENSG00000130649,ENSG00000130700,ENSG00000130707,ENSG00000130768,ENSG00000130962,ENSG00000131459,ENSG00000131634,ENSG00000132164,ENSG00000132170,ENSG00000132256,ENSG00000132386,ENSG00000132561,ENSG00000134013,ENSG00000134121,ENSG00000134532,ENSG00000135111,ENSG00000135116,ENSG00000135253,ENSG00000135902,ENSG00000135919,ENSG00000135926,ENSG00000136160,ENSG00000136546,ENSG00000136997,ENSG00000137077,ENSG00000137198,ENSG00000137331,ENSG00000137463,ENSG00000137491,ENSG00000137693,ENSG00000137699,ENSG00000137727,ENSG00000137962,ENSG00000137965,ENSG00000138100,ENSG00000138119,ENSG00000138735,ENSG00000138772,ENSG00000138795,ENSG00000139055,ENSG00000139117,ENSG00000139219,ENSG00000139269,ENSG00000139352,ENSG00000139549,ENSG00000140279,ENSG00000140285,ENSG00000140795,ENSG00000142089,ENSG00000142173,ENSG00000142279,ENSG00000143320,ENSG00000143772,ENSG00000143816,ENSG00000143839,ENSG00000143869,ENSG00000144476,ENSG00000144596,ENSG00000144824,ENSG00000145103,ENSG00000145451,ENSG00000145623,ENSG00000145819,ENSG00000145920,ENSG00000146376,ENSG00000147065,ENSG00000147255,ENSG00000147256,ENSG00000147869,ENSG00000148053,ENSG00000148908,ENSG00000149131,ENSG00000149212,ENSG00000149488,ENSG00000149527,ENSG00000150281,ENSG00000150457,ENSG00000150594,ENSG00000150907,ENSG00000151615,ENSG00000151790,ENSG00000152137,ENSG00000152284,ENSG00000152402,ENSG00000152661,ENSG00000152894,ENSG00000153029,ENSG00000153291,ENSG00000153294,ENSG00000153707,ENSG00000153993,ENSG00000154175,ENSG00000154678,ENSG00000154928,ENSG00000155367,ENSG00000155849,ENSG00000155886,ENSG00000155897,ENSG00000155926,ENSG00000155974,ENSG00000156535,ENSG00000156687,ENSG00000157110,ENSG00000157404,ENSG00000157613,ENSG00000158014,ENSG00000158022,ENSG00000158270,ENSG00000159674,ENSG00000160013,ENSG00000160179,ENSG00000160223,ENSG00000160224,ENSG00000161681,ENSG00000161835,ENSG00000162105,ENSG00000162344,ENSG00000162496,ENSG00000162595,ENSG00000162670,ENSG00000162745,ENSG00000162894,ENSG00000162998,ENSG00000163191,ENSG00000163219,ENSG00000163273,ENSG00000163346,ENSG00000163359,ENSG00000163377,ENSG00000163394,ENSG00000163430,ENSG00000163513,ENSG00000163637,ENSG00000163673,ENSG00000164082,ENSG00000164294,ENSG00000164326,ENSG00000164342,ENSG00000164509,ENSG00000164692,ENSG00000165140,ENSG00000165197,ENSG00000165646,ENSG00000165757,ENSG00000165895,ENSG00000166206,ENSG00000166292,ENSG00000166349,ENSG00000166482,ENSG00000166592,ENSG00000166801,ENSG00000166862,ENSG00000166863,ENSG00000166923,ENSG00000167588,ENSG00000168071,ENSG00000168412,ENSG00000168539,ENSG00000168542,ENSG00000168671,ENSG00000168843,ENSG00000169245,ENSG00000169247,ENSG00000169248,ENSG00000169302,ENSG00000169427,ENSG00000169429,ENSG00000169583,ENSG00000169860,ENSG00000169871,ENSG00000169891,ENSG00000170419,ENSG00000170608,ENSG00000170775,ENSG00000170891,ENSG00000171303,ENSG00000171551,ENSG00000171631,ENSG00000171819,ENSG00000172236,ENSG00000172247,ENSG00000172572,ENSG00000172985,ENSG00000173040,ENSG00000173376,ENSG00000173567,ENSG00000173662,ENSG00000173805,ENSG00000174672,ENSG00000175505,ENSG00000176884,ENSG00000177374,ENSG00000177694,ENSG00000177706,ENSG00000179399,ENSG00000179546,ENSG00000179954,ENSG00000180447,ENSG00000180720,ENSG00000180739,ENSG00000180772,ENSG00000180875,ENSG00000181019,ENSG00000181072,ENSG00000181656,ENSG00000181744,ENSG00000182195,ENSG00000182636,ENSG00000182771,ENSG00000182836,ENSG00000182871,ENSG00000183098,ENSG00000183778,ENSG00000183779,ENSG00000184254,ENSG00000184564,ENSG00000185201,ENSG00000185291,ENSG00000185345,ENSG00000185551,ENSG00000185650,ENSG00000185924,ENSG00000186197,ENSG00000186417,ENSG00000186827,ENSG00000186838,ENSG00000186897,ENSG00000187098,ENSG00000187486,ENSG00000188282,ENSG00000188783,ENSG00000189292,ENSG00000196154,ENSG00000196277,ENSG00000196502,ENSG00000196549,ENSG00000196562,ENSG00000196611,ENSG00000196664,ENSG00000197496,ENSG00000197712,ENSG00000197747,ENSG00000197766,ENSG00000197769,ENSG00000197971,ENSG00000198121,ENSG00000198125,ENSG00000198523,ENSG00000198576,ENSG00000198626,ENSG00000198719,ENSG00000198768,ENSG00000198797,ENSG00000198835,ENSG00000198915,ENSG00000198959,ENSG00000198963,ENSG00000204592,ENSG00000205413,ENSG00000213694,ENSG00000215397,ENSG00000219438,ENSG00000221866,ENSG00000224389,ENSG00000232810,ENSG00000237412,ENSG00000237988,ENSG00000240583,ENSG00000243364,ENSG00000244414,ENSG00000244731,ENSG00000250366,ENSG00000255346,ENSG00000255690,ENSG00000266524,ENSG00000271447,ENSG00000271503,ENSG00000274588,ENSG00000276644"
"GO:BP","neurogenesis","GO:0022008","false","3.4842393118511822e-9","8.45789202351308","1465","792","148","14387","ENSG00000001617,ENSG00000002746,ENSG00000006071,ENSG00000006611,ENSG00000009694,ENSG00000021645,ENSG00000038427,ENSG00000041982,ENSG00000053108,ENSG00000064300,ENSG00000066468,ENSG00000067798,ENSG00000074527,ENSG00000075213,ENSG00000075275,ENSG00000077092,ENSG00000078401,ENSG00000078579,ENSG00000079841,ENSG00000082397,ENSG00000090932,ENSG00000091129,ENSG00000091409,ENSG00000092421,ENSG00000095713,ENSG00000103449,ENSG00000103528,ENSG00000104332,ENSG00000105329,ENSG00000105880,ENSG00000108231,ENSG00000108691,ENSG00000109851,ENSG00000110195,ENSG00000110492,ENSG00000111199,ENSG00000111249,ENSG00000112038,ENSG00000112137,ENSG00000112893,ENSG00000113763,ENSG00000114200,ENSG00000114251,ENSG00000115414,ENSG00000115468,ENSG00000115738,ENSG00000116678,ENSG00000117318,ENSG00000119042,ENSG00000119283,ENSG00000120332,ENSG00000120885,ENSG00000121966,ENSG00000125538,ENSG00000125730,ENSG00000125848,ENSG00000125968,ENSG00000126458,ENSG00000126778,ENSG00000130164,ENSG00000130203,ENSG00000132170,ENSG00000132386,ENSG00000132561,ENSG00000134121,ENSG00000134532,ENSG00000135919,ENSG00000136160,ENSG00000136944,ENSG00000137463,ENSG00000137693,ENSG00000138083,ENSG00000138795,ENSG00000139352,ENSG00000140285,ENSG00000141337,ENSG00000142233,ENSG00000143320,ENSG00000143355,ENSG00000143816,ENSG00000143869,ENSG00000143995,ENSG00000148053,ENSG00000150281,ENSG00000151615,ENSG00000152377,ENSG00000152894,ENSG00000153707,ENSG00000153993,ENSG00000154133,ENSG00000154654,ENSG00000154928,ENSG00000155974,ENSG00000156687,ENSG00000157087,ENSG00000157404,ENSG00000161681,ENSG00000162344,ENSG00000162576,ENSG00000162614,ENSG00000162624,ENSG00000162670,ENSG00000163394,ENSG00000165197,ENSG00000165323,ENSG00000165959,ENSG00000168505,ENSG00000168539,ENSG00000168542,ENSG00000169247,ENSG00000169860,ENSG00000170775,ENSG00000172201,ENSG00000173376,ENSG00000173805,ENSG00000174672,ENSG00000175505,ENSG00000178764,ENSG00000179242,ENSG00000182636,ENSG00000184564,ENSG00000184613,ENSG00000185345,ENSG00000185551,ENSG00000185924,ENSG00000186367,ENSG00000186417,ENSG00000186487,ENSG00000187323,ENSG00000187634,ENSG00000188162,ENSG00000189292,ENSG00000196277,ENSG00000196549,ENSG00000197747,ENSG00000198121,ENSG00000198576,ENSG00000198719,ENSG00000198797,ENSG00000198959,ENSG00000198963,ENSG00000214960,ENSG00000215397,ENSG00000221866,ENSG00000232810,ENSG00000243364,ENSG00000250366,ENSG00000266074"
"GO:BP","angiogenesis","GO:0001525","false","5.608525874377362e-9","8.251151272210997","423","792","64","14387","ENSG00000006071,ENSG00000011465,ENSG00000021645,ENSG00000054598,ENSG00000064300,ENSG00000064989,ENSG00000066468,ENSG00000073756,ENSG00000078098,ENSG00000078401,ENSG00000091129,ENSG00000092421,ENSG00000104332,ENSG00000105329,ENSG00000106991,ENSG00000108691,ENSG00000110492,ENSG00000114251,ENSG00000115414,ENSG00000116678,ENSG00000117525,ENSG00000118503,ENSG00000120332,ENSG00000121075,ENSG00000125538,ENSG00000125730,ENSG00000125968,ENSG00000126458,ENSG00000128052,ENSG00000132170,ENSG00000132386,ENSG00000134013,ENSG00000135048,ENSG00000138772,ENSG00000138795,ENSG00000143995,ENSG00000144476,ENSG00000154133,ENSG00000154928,ENSG00000157613,ENSG00000163273,ENSG00000163513,ENSG00000164342,ENSG00000165197,ENSG00000165757,ENSG00000166292,ENSG00000166825,ENSG00000166923,ENSG00000167664,ENSG00000168505,ENSG00000169245,ENSG00000169429,ENSG00000169583,ENSG00000171812,ENSG00000173376,ENSG00000182871,ENSG00000186367,ENSG00000198719,ENSG00000198959,ENSG00000203883,ENSG00000219438,ENSG00000232810,ENSG00000240583,ENSG00000255346"
"GO:BP","positive regulation of developmental process","GO:0051094","false","6.9387927903846386e-9","8.158716081429764","1009","792","113","14387","ENSG00000003137,ENSG00000010671,ENSG00000011465,ENSG00000012223,ENSG00000018408,ENSG00000019991,ENSG00000048540,ENSG00000054598,ENSG00000064300,ENSG00000066468,ENSG00000067182,ENSG00000073756,ENSG00000077238,ENSG00000078401,ENSG00000078579,ENSG00000079841,ENSG00000088002,ENSG00000091129,ENSG00000101463,ENSG00000103528,ENSG00000104332,ENSG00000104951,ENSG00000105329,ENSG00000106538,ENSG00000106991,ENSG00000108821,ENSG00000110492,ENSG00000111087,ENSG00000111249,ENSG00000112038,ENSG00000112183,ENSG00000112893,ENSG00000114251,ENSG00000115414,ENSG00000115738,ENSG00000117525,ENSG00000119699,ENSG00000120332,ENSG00000120659,ENSG00000121966,ENSG00000125538,ENSG00000125730,ENSG00000125848,ENSG00000126458,ENSG00000126778,ENSG00000128052,ENSG00000130203,ENSG00000130529,ENSG00000130700,ENSG00000131389,ENSG00000132170,ENSG00000132386,ENSG00000134013,ENSG00000134532,ENSG00000135919,ENSG00000136997,ENSG00000137693,ENSG00000138772,ENSG00000138795,ENSG00000139352,ENSG00000140795,ENSG00000141668,ENSG00000143320,ENSG00000143772,ENSG00000143869,ENSG00000146006,ENSG00000148053,ENSG00000151615,ENSG00000152661,ENSG00000153707,ENSG00000154175,ENSG00000154928,ENSG00000155974,ENSG00000157404,ENSG00000158156,ENSG00000161681,ENSG00000162670,ENSG00000162951,ENSG00000162998,ENSG00000163273,ENSG00000163513,ENSG00000164342,ENSG00000165757,ENSG00000165973,ENSG00000166292,ENSG00000166349,ENSG00000166923,ENSG00000167664,ENSG00000169429,ENSG00000169583,ENSG00000170419,ENSG00000172201,ENSG00000172572,ENSG00000172638,ENSG00000173805,ENSG00000175505,ENSG00000177706,ENSG00000179242,ENSG00000180772,ENSG00000183779,ENSG00000184564,ENSG00000185155,ENSG00000185345,ENSG00000185650,ENSG00000196549,ENSG00000198121,ENSG00000198719,ENSG00000198797,ENSG00000198959,ENSG00000213171,ENSG00000232810,ENSG00000240583,ENSG00000266524"
"GO:BP","extracellular matrix organization","GO:0030198","true","8.127623320825613e-9","8.090036432210457","236","792","45","14387","ENSG00000054598,ENSG00000067182,ENSG00000074527,ENSG00000078098,ENSG00000080573,ENSG00000087116,ENSG00000087303,ENSG00000091986,ENSG00000095587,ENSG00000099953,ENSG00000100985,ENSG00000102996,ENSG00000105329,ENSG00000106991,ENSG00000108821,ENSG00000130635,ENSG00000132170,ENSG00000132561,ENSG00000134013,ENSG00000139219,ENSG00000139329,ENSG00000143382,ENSG00000154175,ENSG00000157613,ENSG00000162745,ENSG00000163346,ENSG00000164692,ENSG00000166106,ENSG00000166482,ENSG00000166923,ENSG00000168542,ENSG00000171812,ENSG00000171819,ENSG00000172236,ENSG00000172638,ENSG00000172987,ENSG00000173376,ENSG00000185761,ENSG00000189409,ENSG00000196562,ENSG00000196611,ENSG00000197496,ENSG00000204248,ENSG00000232810,ENSG00000271447"
"GO:BP","extracellular structure organization","GO:0043062","false","9.517862762033448e-9","8.021460561579842","237","792","45","14387","ENSG00000054598,ENSG00000067182,ENSG00000074527,ENSG00000078098,ENSG00000080573,ENSG00000087116,ENSG00000087303,ENSG00000091986,ENSG00000095587,ENSG00000099953,ENSG00000100985,ENSG00000102996,ENSG00000105329,ENSG00000106991,ENSG00000108821,ENSG00000130635,ENSG00000132170,ENSG00000132561,ENSG00000134013,ENSG00000139219,ENSG00000139329,ENSG00000143382,ENSG00000154175,ENSG00000157613,ENSG00000162745,ENSG00000163346,ENSG00000164692,ENSG00000166106,ENSG00000166482,ENSG00000166923,ENSG00000168542,ENSG00000171812,ENSG00000171819,ENSG00000172236,ENSG00000172638,ENSG00000172987,ENSG00000173376,ENSG00000185761,ENSG00000189409,ENSG00000196562,ENSG00000196611,ENSG00000197496,ENSG00000204248,ENSG00000232810,ENSG00000271447"
"GO:BP","external encapsulating structure organization","GO:0045229","false","9.517862762033448e-9","8.021460561579842","237","792","45","14387","ENSG00000054598,ENSG00000067182,ENSG00000074527,ENSG00000078098,ENSG00000080573,ENSG00000087116,ENSG00000087303,ENSG00000091986,ENSG00000095587,ENSG00000099953,ENSG00000100985,ENSG00000102996,ENSG00000105329,ENSG00000106991,ENSG00000108821,ENSG00000130635,ENSG00000132170,ENSG00000132561,ENSG00000134013,ENSG00000139219,ENSG00000139329,ENSG00000143382,ENSG00000154175,ENSG00000157613,ENSG00000162745,ENSG00000163346,ENSG00000164692,ENSG00000166106,ENSG00000166482,ENSG00000166923,ENSG00000168542,ENSG00000171812,ENSG00000171819,ENSG00000172236,ENSG00000172638,ENSG00000172987,ENSG00000173376,ENSG00000185761,ENSG00000189409,ENSG00000196562,ENSG00000196611,ENSG00000197496,ENSG00000204248,ENSG00000232810,ENSG00000271447"
"GO:BP","regulation of cell differentiation","GO:0045595","false","1.15240007220258e-8","7.938396723181297","1174","792","125","14387","ENSG00000001617,ENSG00000003137,ENSG00000006071,ENSG00000010671,ENSG00000012223,ENSG00000018408,ENSG00000019991,ENSG00000021300,ENSG00000048540,ENSG00000053108,ENSG00000054598,ENSG00000066468,ENSG00000067182,ENSG00000070404,ENSG00000073756,ENSG00000077092,ENSG00000077238,ENSG00000078401,ENSG00000078579,ENSG00000088002,ENSG00000090932,ENSG00000091129,ENSG00000099953,ENSG00000100985,ENSG00000104332,ENSG00000104951,ENSG00000105329,ENSG00000106538,ENSG00000106991,ENSG00000108821,ENSG00000110492,ENSG00000110719,ENSG00000111087,ENSG00000111199,ENSG00000111249,ENSG00000112038,ENSG00000112183,ENSG00000112893,ENSG00000114251,ENSG00000115414,ENSG00000115461,ENSG00000115738,ENSG00000117318,ENSG00000119699,ENSG00000120332,ENSG00000120659,ENSG00000121966,ENSG00000123610,ENSG00000125538,ENSG00000126458,ENSG00000126778,ENSG00000128052,ENSG00000128606,ENSG00000130164,ENSG00000130529,ENSG00000130635,ENSG00000130700,ENSG00000131389,ENSG00000132170,ENSG00000132386,ENSG00000134013,ENSG00000134532,ENSG00000135111,ENSG00000135919,ENSG00000136160,ENSG00000136997,ENSG00000137693,ENSG00000138083,ENSG00000138795,ENSG00000139352,ENSG00000140795,ENSG00000143320,ENSG00000143772,ENSG00000143816,ENSG00000143869,ENSG00000143995,ENSG00000144824,ENSG00000148053,ENSG00000150907,ENSG00000151615,ENSG00000152661,ENSG00000153707,ENSG00000154175,ENSG00000154928,ENSG00000156535,ENSG00000157404,ENSG00000158156,ENSG00000160179,ENSG00000162670,ENSG00000162998,ENSG00000163273,ENSG00000163513,ENSG00000164326,ENSG00000164342,ENSG00000165973,ENSG00000166292,ENSG00000166349,ENSG00000166923,ENSG00000169245,ENSG00000170419,ENSG00000172201,ENSG00000172572,ENSG00000172638,ENSG00000173805,ENSG00000175505,ENSG00000177706,ENSG00000178764,ENSG00000179242,ENSG00000183779,ENSG00000185155,ENSG00000185650,ENSG00000186897,ENSG00000187098,ENSG00000187323,ENSG00000196549,ENSG00000197747,ENSG00000198719,ENSG00000198797,ENSG00000198959,ENSG00000198963,ENSG00000213694,ENSG00000232810,ENSG00000233608,ENSG00000250366,ENSG00000266524"
"GO:BP","tube morphogenesis","GO:0035239","false","1.2458197872725557e-8","7.904544775536819","681","792","86","14387","ENSG00000006071,ENSG00000011465,ENSG00000021645,ENSG00000041982,ENSG00000054598,ENSG00000064300,ENSG00000064989,ENSG00000066468,ENSG00000073756,ENSG00000075275,ENSG00000078098,ENSG00000078401,ENSG00000091129,ENSG00000092421,ENSG00000103449,ENSG00000104332,ENSG00000105329,ENSG00000106991,ENSG00000108691,ENSG00000110195,ENSG00000110492,ENSG00000111087,ENSG00000114251,ENSG00000115414,ENSG00000115738,ENSG00000116678,ENSG00000117525,ENSG00000118292,ENSG00000118503,ENSG00000120332,ENSG00000121075,ENSG00000125538,ENSG00000125730,ENSG00000125968,ENSG00000126458,ENSG00000126562,ENSG00000126778,ENSG00000128052,ENSG00000130164,ENSG00000130203,ENSG00000132170,ENSG00000132386,ENSG00000134013,ENSG00000135048,ENSG00000135111,ENSG00000136997,ENSG00000137693,ENSG00000138772,ENSG00000138795,ENSG00000143869,ENSG00000143995,ENSG00000144476,ENSG00000148053,ENSG00000154133,ENSG00000154928,ENSG00000157613,ENSG00000163273,ENSG00000163513,ENSG00000164342,ENSG00000165197,ENSG00000165757,ENSG00000166292,ENSG00000166825,ENSG00000166923,ENSG00000167664,ENSG00000168505,ENSG00000168542,ENSG00000169245,ENSG00000169429,ENSG00000169583,ENSG00000171812,ENSG00000172638,ENSG00000173376,ENSG00000180772,ENSG00000182871,ENSG00000185551,ENSG00000185650,ENSG00000186367,ENSG00000198626,ENSG00000198719,ENSG00000198959,ENSG00000203883,ENSG00000219438,ENSG00000232810,ENSG00000240583,ENSG00000255346"
